1,126.739
2,126.649
3,126.665
4,126.639
5,126.392
6,126.536
7,126.611
8,126.662
9,126.258
10,126.526
11,126.608
12,126.482
14,126.502
15,126.937
16,126.365
18,126.828
20,126.362
22,126.172
24,126.719
26,126.379
28,126.363
31,126.194
34,126.859
38,126.368
41,126.643
45,126.68
50,126.548
55,126.309
60,126.808
66,126.512
72,126.385
79,126.5
87,126.657
95,126.499
105,126.683
115,126.629
126,126.141
138,124.904
152,122.97
167,119.125
183,114.297
201,108.833
221,103.668
242,97.7152
266,90.9374
292,84.4904
320,79.8507
351,75.4019
385,70.6853
423,67.5865
464,64.5339
509,61.2104
559,58.2471
614,55.3731
673,53.3719
739,51.3322
811,48.7999
890,47.6592
977,45.7319
1072,44.4958
1177,41.8157
1292,40.5226
1417,38.5461
1556,37.6425
1707,36.3617
1874,34.7469
2057,33.9757
2257,32.8119
2477,31.9037
2719,31.1078
2984,30.4751
3275,29.9717
3594,30.1211
3944,29.4822
4329,29.0774
4751,28.8557
5214,29.0573
5722,28.9758
6280,28.8295
6893,29.0266
7565,29.4807
8302,29.3314
9112,30.0164
10000,29.9179
