534	1
535	4
536	2
537	2
538	2
539	2
540	5
541	1
542	1
543	3
544	2
545	2
546	4
547	1
548	2
549	0
550	2
551	3
552	3
553	1
554	7
555	4
556	2
557	12
558	11
559	10
560	16
561	25
562	26
563	38
564	35
565	50
566	45
567	47
568	46
569	35
570	29
571	18
572	16
573	9
574	7
575	10
576	9
577	13
578	18
579	12
580	15
581	13
582	9
583	10
584	11
585	8
586	3
587	3
588	0
589	1
590	1
591	1
592	0
593	0
594	1
595	0
596	0
597	0
598	0
599	0
600	0
601	0
602	0
603	0
604	0
605	0
606	0
607	0
608	1
609	0
610	0
611	0
612	0
613	0
614	1
615	0
616	0
617	0
618	0
619	1
620	0
621	0
622	0
623	1
624	0
625	0
626	1
627	0
628	0
629	1
630	0
631	0
632	0
633	0
634	0
635	0
636	0
637	0
638	0
639	0
640	0
641	1
642	1
643	0
644	0
645	0
646	0
647	0
648	0
649	0
650	0
651	0
652	0
653	0
654	0
655	0
656	0
657	0
658	0
659	0
660	0
661	0
662	0
663	0
664	0
665	0
666	0
667	0
668	0
669	1
670	1
671	1
672	1
673	0
674	0
675	1
676	0
677	1
678	2
679	0
680	1
681	1
682	0
683	0
684	0
685	0
686	0
687	1
688	0
689	0
690	2
691	0
692	0
693	0
694	1
695	0
696	0
697	0
698	0
699	1
700	1
701	0
702	0
703	0
704	0
705	0
706	0
707	0
708	1
709	0
710	1
711	0
712	0
713	0
714	1
715	0
716	0
717	1
718	0
719	1
720	0
721	0
722	0
723	0
724	1
725	0
726	1
727	1
728	0
729	0
730	0
731	0
732	1
733	0
734	0
735	1
736	1
737	0
738	0
739	0
740	0
741	0
742	0
743	0
744	0
745	0
746	0
747	1
748	0
749	0
750	1
751	0
752	0
753	1
754	0
755	0
756	0
757	0
758	0
759	0
760	0
761	0
762	1
763	0
764	0
765	0
766	0
767	1
768	0
769	0
770	0
771	0
772	0
773	0
774	0
775	1
776	0
777	0
778	0
779	0
780	0
781	0
782	0
783	1
784	0
785	0
786	0
787	0
788	1
789	0
790	2
791	0
792	0
793	0
794	0
795	0
796	1
797	0
798	0
799	0
800	0
801	0
802	0
803	0
804	2
805	2
806	1
807	0
808	0
809	1
810	1
811	0
812	0
813	0
814	1
815	0
816	0
817	0
818	2
819	0
820	0
821	0
822	1
823	0
824	0
825	2
826	2
827	0
828	0
829	0
830	1
831	1
832	0
833	0
834	2
835	0
836	0
837	1
838	0
839	2
840	0
841	3
842	0
843	0
844	1
845	3
846	1
847	0
848	2
849	2
850	1
851	3
852	6
853	3
854	0
855	5
856	5
857	0
858	8
859	3
860	5
861	6
862	6
863	4
864	8
865	5
866	1
867	1
868	4
869	0
870	4
871	0
872	2
873	3
874	0
875	0
876	0
877	1
878	1
879	1
880	0
881	0
882	0
883	4
884	1
885	1
886	1
887	1
888	1
889	1
890	1
891	0
892	1
893	1
894	1
895	0
896	2
897	0
898	0
899	0
900	0
901	0
902	0
903	1
904	1
905	0
906	0
907	0
908	0
909	1
910	0
911	0
912	0
913	1
914	0
915	0
916	0
917	0
918	0
919	0
920	0
921	1
922	0
923	0
924	0
925	1
926	3
927	0
928	0
929	1
930	1
931	1
932	5
933	1
934	3
935	0
936	5
937	1
938	3
939	0
940	1
941	0
942	1
943	0
944	1
945	0
946	1
947	1
948	0
949	0
950	0
951	0
952	0
953	0
954	1
955	1
956	1
957	0
958	0
959	0
960	1
961	0
962	0
963	0
964	1
965	0
966	1
967	0
968	0
969	0
970	0
971	2
972	1
973	1
974	0
975	2
976	0
977	0
978	1
979	0
980	1
981	0
982	1
983	1
984	0
985	2
986	1
987	0
988	1
989	3
990	0
991	0
992	0
993	2
994	0
995	1
996	0
997	2
998	0
999	1
1000	1
1001	1
1002	0
1003	1
1004	0
1005	1
1006	0
1007	0
1008	2
1009	1
1010	0
1011	1
1012	0
1013	2
1014	0
1015	0
1016	2
1017	0
1018	1
1019	0
1020	1
1021	1
1022	0
1023	0
1024	0
1025	3
1026	1
1027	0
1028	3
1029	0
1030	2
1031	3
1032	1
1033	0
1034	0
1035	0
1036	0
1037	0
1038	1
1039	0
1040	1
1041	0
1042	0
1043	2
1044	2
1045	3
1046	0
1047	0
1048	0
1049	1
1050	1
1051	0
1052	2
1053	1
1054	0
1055	0
1056	1
1057	0
1058	0
1059	0
1060	1
1061	0
1062	1
1063	1
1064	3
1065	1
1066	0
1067	0
1068	0
1069	2
1070	0
1071	0
1072	1
1073	2
1074	0
1075	1
1076	1
1077	1
1078	0
1079	2
1080	0
1081	0
1082	1
1083	1
1084	1
1085	2
1086	0
1087	2
1088	1
1089	0
1090	0
1091	1
1092	0
1093	0
1094	3
1095	1
1096	0
1097	0
1098	0
1099	2
1100	1
1101	0
1102	2
1103	1
1104	0
1105	1
1106	0
1107	0
1108	1
1109	0
1110	1
1111	0
1112	0
1113	0
1114	2
1115	0
1116	0
1117	1
1118	2
1119	0
1120	0
1121	1
1122	1
1123	2
1124	1
1125	0
1126	0
1127	1
1128	2
1129	0
1130	0
1131	1
1132	0
1133	2
1134	0
1135	1
1136	0
1137	1
1138	1
1139	0
1140	3
1141	1
1142	2
1143	0
1144	1
1145	0
1146	0
1147	0
1148	1
1149	1
1150	0
1151	0
1152	2
1153	0
1154	1
1155	0
1156	0
1157	0
1158	0
1159	1
1160	2
1161	1
1162	1
1163	1
1164	0
1165	0
1166	4
1167	0
1168	1
1169	0
1170	0
1171	1
1172	2
1173	1
1174	1
1175	3
1176	3
1177	0
1178	0
1179	3
1180	0
1181	2
1182	1
1183	0
1184	0
1185	0
1186	0
1187	1
1188	3
1189	2
1190	2
1191	1
1192	0
1193	1
1194	1
1195	3
1196	0
1197	0
1198	0
1199	2
1200	5
1201	6
1202	2
1203	1
1204	2
1205	2
1206	1
1207	0
1208	0
1209	1
1210	1
1211	2
1212	2
1213	1
1214	1
1215	1
1216	0
1217	2
1218	1
1219	1
1220	0
1221	0
1222	1
1223	3
1224	5
1225	1
1226	5
1227	3
1228	2
1229	0
1230	4
1231	2
1232	0
1233	0
1234	2
1235	2
1236	5
1237	3
1238	2
1239	1
1240	4
1241	3
1242	2
1243	2
1244	2
1245	4
1246	3
1247	3
1248	6
1249	2
1250	2
1251	2
1252	2
1253	5
1254	4
1255	4
1256	8
1257	3
1258	2
1259	7
1260	2
1261	4
1262	4
1263	3
1264	2
1265	3
1266	7
1267	2
1268	5
1269	7
1270	6
1271	8
1272	3
1273	7
1274	9
1275	8
1276	9
1277	10
1278	4
1279	6
1280	15
1281	13
1282	10
1283	17
1284	11
1285	13
1286	13
1287	4
1288	14
1289	13
1290	11
1291	8
1292	11
1293	11
1294	14
1295	13
1296	15
1297	11
1298	19
1299	15
