11,1.21532e-05
12,0.000571922
14,0.00340165
15,0.013363
16,0.0385097
18,0.0826288
20,0.152357
22,0.236947
24,0.33193
26,0.42889
28,0.519781
31,0.603612
34,0.671217
38,0.727496
41,0.772648
45,0.80852
50,0.835592
55,0.858567
60,0.872703
66,0.885777
72,0.893905
79,0.903391
87,0.908686
95,0.914295
105,0.91962
115,0.924202
126,0.924507
138,0.927235
152,0.933316
167,0.933454
183,0.935028
201,0.938302
221,0.939071
242,0.941058
266,0.944928
292,0.94616
320,0.948307
351,0.948683
385,0.94948
423,0.952471
464,0.95466
509,0.95658
559,0.957878
614,0.960801
673,0.962146
739,0.964173
811,0.965612
890,0.967213
977,0.968938
1072,0.969773
1177,0.972129
1292,0.97391
1417,0.975852
1556,0.978197
1707,0.978801
1874,0.980397
2057,0.981787
2257,0.982893
2477,0.985325
2719,0.985447
2984,0.986364
3275,0.986559
3594,0.987747
3944,0.987634
4329,0.988886
4751,0.989167
5214,0.989895
5722,0.99012
6280,0.990729
6893,0.991752
7565,0.991418
8302,0.991695
9112,0.992274
10000,0.992334
