3,0.00723368
4,0.114232
5,0.326549
6,0.52015
7,0.650706
8,0.756621
9,0.83357
10,0.87134
11,0.8996
12,0.922797
14,0.940485
15,0.951701
16,0.962201
18,0.969164
20,0.975208
22,0.979891
24,0.983319
26,0.985762
28,0.987734
31,0.988854
34,0.991786
38,0.99216
41,0.993592
45,0.993344
50,0.993143
55,0.993354
60,0.993596
66,0.994118
72,0.994348
79,0.993845
87,0.994187
95,0.994231
105,0.99434
115,0.994695
126,0.994808
138,0.995646
152,0.995156
167,0.995757
183,0.996078
201,0.996474
221,0.996346
242,0.996634
266,0.996443
292,0.99684
320,0.997426
351,0.99769
385,0.997888
423,0.997826
464,0.997764
509,0.998263
559,0.998335
614,0.998187
673,0.998168
739,0.998312
811,0.998046
890,0.998005
977,0.997803
1072,0.99791
1177,0.997741
1292,0.997202
1417,0.997545
1556,0.997298
1707,0.996815
1874,0.996943
2057,0.996883
2257,0.996625
2477,0.996322
2719,0.995715
2984,0.995558
3275,0.995758
3594,0.99562
3944,0.995353
4329,0.995036
4751,0.995159
5214,0.994713
5722,0.994997
6280,0.994974
6893,0.995084
7565,0.994686
8302,0.994738
9112,0.995011
10000,0.994821
