8,6.06837e-06
9,0.000133805
10,0.00160167
11,0.00785385
12,0.0227671
14,0.0593247
15,0.117609
16,0.195814
18,0.292027
20,0.389534
22,0.48545
24,0.576384
26,0.65352
28,0.719679
31,0.774308
34,0.81811
38,0.855808
41,0.87723
45,0.898742
50,0.914762
55,0.92402
60,0.935176
66,0.939579
72,0.946604
79,0.949815
87,0.953564
95,0.955096
105,0.956281
115,0.959251
126,0.961059
138,0.962219
152,0.963652
167,0.965375
183,0.967453
201,0.967434
221,0.967745
242,0.96899
266,0.970209
292,0.97169
320,0.972743
351,0.974639
385,0.975222
423,0.975758
464,0.977539
509,0.978356
559,0.980069
614,0.979149
673,0.981893
739,0.981923
811,0.98304
890,0.983827
977,0.985194
1072,0.985686
1177,0.986956
1292,0.988497
1417,0.989308
1556,0.989611
1707,0.989765
1874,0.990295
2057,0.991192
2257,0.991747
2477,0.992125
2719,0.992356
2984,0.993378
3275,0.993732
3594,0.993983
3944,0.993927
4329,0.994471
4751,0.994992
5214,0.995228
5722,0.995291
6280,0.99538
6893,0.995521
7565,0.996153
8302,0.995833
9112,0.996422
10000,0.996162
